number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
36,0.2491936231095243,0.06582868636624094,0.5994192840194568,rmse,0.17002307067578903,0.0189466947760553,11,211,reg:squarederror,0.5883336638377368,gpu_hist,COMPLETE
37,0.09035644568429026,0.5161441029530164,0.6662255488624508,rmse,0.5557019751318322,0.02089352051406134,9,21,reg:squarederror,0.7007954443773192,gpu_hist,COMPLETE
38,0.10333369327678589,0.4964003017105002,0.5315611644238613,rmse,0.05657060706269617,0.016463664710563097,9,51,reg:squarederror,0.712247255238686,gpu_hist,COMPLETE
39,0.13208624491363605,0.30244791459299475,0.6689057213569067,rmse,0.5080683649909461,0.02133486462009488,9,109,reg:squarederror,0.5937435069932109,gpu_hist,COMPLETE
40,0.09753371893455057,3.2319938238375445,0.7032030718157427,rmse,0.7049948501236109,0.00840190316063028,3,17,reg:squarederror,0.6380230524038308,gpu_hist,COMPLETE
41,0.09226378929995117,1.077096106547233,0.7441927104755626,rmse,1.3058676469149753,0.022847397020819386,15,26,reg:squarederror,0.7258356733842085,gpu_hist,COMPLETE
42,0.09063619447388961,0.20105061558945453,0.6615431369375206,rmse,2.456264484174934,0.01809005460649833,9,1,reg:squarederror,0.7873463391178437,gpu_hist,COMPLETE
43,0.08961682223443777,0.22146517998030493,0.6497013993158068,rmse,4.262651315444103,0.018288340037169247,9,2,reg:squarederror,0.6838219059803348,gpu_hist,COMPLETE
44,0.09020999899569555,0.37745268068070903,0.5655972254195877,rmse,4.574841987170389,0.005662081472728057,9,2,reg:squarederror,0.6714048803737871,gpu_hist,COMPLETE
45,0.10330059679846722,2.6895862213909383,0.5523486133029839,rmse,4.431920143915693,0.003350056857545113,9,39,reg:squarederror,0.6772091104539006,gpu_hist,COMPLETE
46,0.33556574728873684,0.6096893589828869,0.5969070124197345,rmse,5.267486676575407,0.005388971648668919,9,280,reg:squarederror,0.6284324085260593,gpu_hist,COMPLETE
47,0.25561612449356513,0.36785991390455575,0.48133665056521185,rmse,3.3389524882973305,0.0021200227661259947,9,221,reg:squarederror,0.7021493925836875,gpu_hist,COMPLETE
48,0.09032391844338769,0.2587774416520737,0.5622383852165923,rmse,6.632259164441084,0.0060904668326751685,7,12,reg:squarederror,0.6557691564627429,gpu_hist,COMPLETE
49,0.10128489516868945,0.227308678129281,0.5510599122344353,rmse,0.00511107150384705,0.0035800554530621333,9,36,reg:squarederror,0.6517930891621911,gpu_hist,COMPLETE
50,0.09033615859934555,0.402355350485867,0.58631559692724,rmse,5.779315244121659,0.006295509906687449,7,12,reg:squarederror,0.605216128846932,gpu_hist,COMPLETE
51,0.09078623085343279,0.4182648995793049,0.5798177379227109,rmse,5.707338344186746,0.0060147498266771935,7,12,reg:squarederror,0.5828222443134602,gpu_hist,COMPLETE
52,0.09927692398401214,0.8906333214932902,0.42069409179308015,rmse,3.1580972827723586,0.0041118578684691915,7,2,reg:squarederror,0.6109503945219936,gpu_hist,COMPLETE
53,0.09002816298288958,0.0740636463579751,0.6105314645589831,rmse,6.30483919548216,0.006730481636377167,7,13,reg:squarederror,0.7476608308243055,gpu_hist,COMPLETE
54,0.09024466352521214,0.07947174671403741,0.6099440165023058,rmse,6.235208329890353,0.006817803485044227,7,13,reg:squarederror,0.7490163060668141,gpu_hist,COMPLETE
55,0.09942771444122354,0.0788970972310844,0.6212302842438994,rmse,7.301458738778286,0.00924168025880665,7,50,reg:squarederror,0.7576615892503727,gpu_hist,COMPLETE
56,0.11722799586121717,0.03026782844991109,0.5278182102515356,rmse,2.1361448923275304,0.00282449846506636,7,74,reg:squarederror,0.7426659390242651,gpu_hist,COMPLETE
57,0.09178010482018245,0.04192490055018316,0.7021382340898296,rmse,9.80338990356107,0.011194690652573723,7,36,reg:squarederror,0.670701033733161,gpu_hist,COMPLETE
58,0.14478657130905112,0.08561292878574857,0.459423053027722,rmse,4.643460603842198,0.007053909677531357,5,94,reg:squarederror,0.7674582686178217,gpu_hist,COMPLETE
59,0.116452088962906,0.2711037229269571,0.5628449719347753,rmse,1.10077560036148,0.005221363648246986,7,68,reg:squarederror,0.8396014958202297,gpu_hist,COMPLETE
60,0.38314111044375193,0.04313241177264744,0.6508543140869596,rmse,2.660495926206732,0.0010214014304957288,3,12,reg:squarederror,0.6427440604942162,gpu_hist,COMPLETE
61,0.09077676423365792,0.25987236416443443,0.6041709323754674,rmse,6.484295830148781,0.006558345251477711,7,13,reg:squarederror,0.5714979225999115,gpu_hist,COMPLETE
62,0.08954161600878684,0.35503021665628987,0.5789220877879592,rmse,4.5946222318652525,0.00962332843896363,7,1,reg:squarederror,0.6133599159052999,gpu_hist,COMPLETE
63,0.09288808275997479,0.16504862751686228,0.6103131488724765,rmse,4.1324061250375115,0.009165313964307996,7,30,reg:squarederror,0.6211880385723887,gpu_hist,COMPLETE
64,0.09196971959009295,0.10037841545303451,0.48535122108956447,rmse,7.538014104670243,0.012381270654672946,7,2,reg:squarederror,0.7397049434737256,gpu_hist,COMPLETE
65,0.09399505452455321,0.13912946978455004,0.5699036189555244,rmse,3.941035397333298,0.004014519211561798,7,1,reg:squarederror,0.44551148746168845,gpu_hist,COMPLETE
66,0.09973838634880289,0.33043481370683075,0.5279145742785119,rmse,2.7151864608152416,0.010419963689741414,17,48,reg:squarederror,0.6881684071643636,gpu_hist,COMPLETE
67,0.09246759340654453,0.796812557980183,0.6388474519058817,rmse,1.9091719035309451,0.007064762638493858,15,32,reg:squarederror,0.5362245044420029,gpu_hist,COMPLETE
68,0.08947709102966622,1.2775186338097437,0.8095319169151778,rmse,7.164141816565224,0.012575950587083185,7,17,reg:squarederror,0.7884118757809376,gpu_hist,COMPLETE
69,0.09059620331975689,0.021320474012101975,0.812048349369196,rmse,3.956152258228804,0.01324087868424295,5,21,reg:squarederror,0.7877334993757872,gpu_hist,COMPLETE
70,0.09512056545534835,1.5545987901585054,0.8315750750496325,rmse,9.816886389749099,0.014740922235578444,7,54,reg:squarederror,0.9058162549586859,gpu_hist,COMPLETE
71,0.09033084576039187,1.1297658295744017,0.8792894504566763,rmse,7.116205190827978,0.005585734574991018,7,11,reg:squarederror,0.7291723157165183,gpu_hist,COMPLETE
72,0.09043769527947657,0.5670539563170166,0.76015340500693,rmse,5.638107047928625,0.009049378916201875,7,29,reg:squarederror,0.7589988808758275,gpu_hist,COMPLETE
73,0.08919451590943697,0.23516769360308143,0.7930275561174538,rmse,2.989333971056569,0.007824997427857002,7,17,reg:squarederror,0.7078154197927277,gpu_hist,COMPLETE
74,0.09366722038548234,0.07603820884022164,0.8015068504639539,rmse,3.1814382883124144,0.007457021251314193,17,44,reg:squarederror,0.7994593442369294,gpu_hist,COMPLETE
75,0.08932581476729387,0.05530318644112033,0.7888475534763218,rmse,2.1586269643582425,0.011270337994279152,7,17,reg:squarederror,0.8253293995037425,gpu_hist,COMPLETE
76,0.15659217681488666,0.05198792006630612,0.7106016772629002,rmse,1.5263319973663312,0.011907564994637786,11,166,reg:squarederror,0.845258370583656,gpu_hist,COMPLETE
77,0.09503628272484252,0.1979891536640977,0.8711898470924679,rmse,2.2734105810026985,0.010367335237635429,3,21,reg:squarederror,0.7038894463819213,gpu_hist,COMPLETE
78,0.1369045275194986,1.3082495202846447,0.7934330561922917,rmse,1.2960767734346,0.01625176937585586,7,126,reg:squarederror,0.8290363861358485,gpu_hist,COMPLETE
79,0.09153603552842317,1.9875676881115731,0.7885393634956902,rmse,0.9320977092653765,0.014655057540752706,9,34,reg:squarederror,0.8859687352175741,gpu_hist,COMPLETE
80,0.17497870125186513,0.7000187175526533,0.7644600103737801,rmse,1.8772724757716501,0.01823970783442761,15,191,reg:squarederror,0.6840144099663965,gpu_hist,COMPLETE
81,0.09046939422130527,0.09791659035999219,0.9545907620965195,rmse,4.7876496836312645,0.004732466911185871,7,18,reg:squarederror,0.7559008031698671,gpu_hist,COMPLETE
82,0.08914576021127818,0.0647071138713688,0.6861457094219506,rmse,3.4706874999050106,0.008168726046200392,7,6,reg:squarederror,0.718721193245909,gpu_hist,COMPLETE
83,0.08904288435908225,0.03407421361715862,0.6838983184310227,rmse,3.4152362218156047,0.008258620589060956,7,6,reg:squarederror,0.7238831449416666,gpu_hist,COMPLETE
84,0.08936191965648534,0.021029634233855208,0.6839947162274418,rmse,3.144776020324804,0.007809702361056862,7,6,reg:squarederror,0.7754199952239358,gpu_hist,COMPLETE
85,0.09082624925073424,0.014735671508657072,0.6946326196588812,rmse,2.9055067129557184,0.00846245960581275,7,25,reg:squarederror,0.7966620027709571,gpu_hist,COMPLETE
86,0.08868773792776789,0.011784002010819125,0.718469536995216,rmse,0.7522687834776941,0.00989817943282052,7,7,reg:squarederror,0.7135688060111731,gpu_hist,COMPLETE
87,0.08903180287816963,0.010754482209063962,0.8289740348199358,rmse,3.5416194740179905,0.007956147100889942,7,7,reg:squarederror,0.775804271443145,gpu_hist,COMPLETE
88,0.08894266563182376,0.009116433721719457,0.8287137967017844,rmse,2.2243984863322943,0.009751590945367828,7,8,reg:squarederror,0.7765522605140895,gpu_hist,COMPLETE
89,0.09332506823697242,0.006306274323494024,0.842108036781107,rmse,0.6830771038131113,0.007885590603489688,7,42,reg:squarederror,0.8322801798557692,gpu_hist,COMPLETE
90,0.08873172324285533,0.010760163828311962,0.8200648427224979,rmse,1.0452913741156982,0.010731026017860653,7,7,reg:squarederror,0.7738472288073073,gpu_hist,COMPLETE
91,0.09065372276152302,0.01074769215128503,0.8178481593703432,rmse,1.025551832703686,0.011037640920232874,7,26,reg:squarederror,0.8184557025145682,gpu_hist,COMPLETE
92,0.08900259264971389,0.018352562298645174,0.858002671385507,rmse,2.4211854883209285,0.012571227254590403,7,7,reg:squarederror,0.7701165511581073,gpu_hist,COMPLETE
93,0.0890161294993473,0.018347868993103946,0.8616389154621441,rmse,2.1116389721672,0.008735977302240823,7,8,reg:squarederror,0.7693963115571386,gpu_hist,COMPLETE
94,0.08868607145962114,0.005519448204978782,0.9284104567050198,rmse,1.1791658696416112,0.010055422405698258,7,8,reg:squarederror,0.7735427854265662,gpu_hist,COMPLETE
95,0.08854144149438857,0.005586269722437989,0.9055356598809078,rmse,0.8306029161264312,0.008667633811070047,7,6,reg:squarederror,0.7703738415334407,gpu_hist,COMPLETE
96,0.0885031918071327,0.004448015720124841,0.9225079904263893,rmse,0.759516659457713,0.008667950900572714,7,7,reg:squarederror,0.7690535595861911,gpu_hist,COMPLETE
97,0.08935174615201126,0.0028311721542771096,0.9342425208062629,rmse,0.3550707066079193,0.010132854674527916,13,7,reg:squarederror,0.7713216211474395,gpu_hist,COMPLETE
98,0.08871267425742355,0.006042939625266291,0.9997053096434437,rmse,0.4100791678141612,0.008915059577971996,7,7,reg:squarederror,0.8054220032411518,gpu_hist,COMPLETE
99,0.09005422350900441,0.004956654882596444,0.9914388391177134,rmse,0.39365255265964777,0.01415974677470997,7,25,reg:squarederror,0.8052629944041236,gpu_hist,COMPLETE
100,0.09059721965110808,0.002127870734696721,0.9184625170078783,rmse,0.7779442703091746,0.009012732499777682,7,34,reg:squarederror,0.8493093809798687,gpu_hist,COMPLETE
101,0.08855279747712978,0.010159363311083825,0.8613440828252957,rmse,0.20969390096294646,0.00981211223621567,7,8,reg:squarederror,0.7815254566381069,gpu_hist,COMPLETE
102,0.0887206968780362,0.008981059867690579,0.8666834930459958,rmse,0.8129161884091084,0.009944175897499982,7,9,reg:squarederror,0.7795812505109858,gpu_hist,COMPLETE
103,0.08864756014746017,0.007422211609984649,0.8930269849931787,rmse,0.195731710468118,0.009966799663042362,7,9,reg:squarederror,0.8146192355876443,gpu_hist,COMPLETE
104,0.0891080495735886,0.00851226841979302,0.8920463895169238,rmse,0.12066197916302021,0.009795774780417843,7,22,reg:squarederror,0.8147165712674271,gpu_hist,COMPLETE
105,0.090454310776889,0.004993277045724362,0.9546178603051677,rmse,0.21436411218974855,0.01222482089763845,7,30,reg:squarederror,0.8590383543600941,gpu_hist,COMPLETE
106,0.09324148040411401,0.006843609256310594,0.9755533328629252,rmse,0.20069874822223696,0.01331138529734516,7,40,reg:squarederror,0.7360713338913518,gpu_hist,COMPLETE
107,0.09048142766449309,0.0037772710418138497,0.9297341601837597,rmse,0.39536002524854985,0.010680945964274768,5,16,reg:squarederror,0.7923756151813085,gpu_hist,COMPLETE
108,0.089906687135881,0.013077566481730694,0.8982600389970539,rmse,0.1508158870379329,0.011829234308532504,20,10,reg:squarederror,0.803653659774021,gpu_hist,COMPLETE
109,0.24350504663261996,0.008802256061822342,0.8532801478504565,rmse,0.2841302189699732,0.009823060252478071,7,252,reg:squarederror,0.7631527974080798,gpu_hist,COMPLETE
110,0.08970398246435297,0.005112675749243328,0.9454105004673211,rmse,0.7887434717673324,0.007175661340317862,7,25,reg:squarederror,0.7837583740283265,gpu_hist,COMPLETE
111,0.08869542328860283,0.016979625355550438,0.8617555004994152,rmse,0.07695052094707008,0.0087667213883201,7,9,reg:squarederror,0.7700928518250666,gpu_hist,COMPLETE
112,0.08907246567884279,0.0031013234186245586,0.8831301668231631,rmse,0.06491957363332691,0.011044682432905472,7,1,reg:squarederror,0.7523105068082846,gpu_hist,COMPLETE
113,0.0890281252442987,0.012661295048429997,0.9060696551736387,rmse,0.07828159043924172,0.0095339333110629,7,9,reg:squarederror,0.8167276840118719,gpu_hist,COMPLETE
114,0.08906029344457767,0.0057340414904364844,0.8704447345611814,rmse,0.6637459914135464,0.013347695218507837,7,16,reg:squarederror,0.7815385112151207,gpu_hist,COMPLETE
115,0.08846488824074684,0.007332611083985607,0.914101846919857,rmse,1.2163119430311895,0.006417050090488284,17,21,reg:squarederror,0.7381554352816224,gpu_hist,COMPLETE
116,0.0883022116656891,0.007633857981007232,0.999591760202554,rmse,0.4605294891115707,0.005922494021347343,17,19,reg:squarederror,0.7381855048025316,gpu_hist,COMPLETE
117,0.08827149456805923,0.0037330354333833153,0.9988429688262002,rmse,0.4651828674127523,0.0061959424630088685,17,20,reg:squarederror,0.7447372206501833,gpu_hist,COMPLETE
118,0.08933842378935773,0.0016701292724203912,0.9971974444398857,rmse,0.5791908897804237,0.006115294503923608,17,35,reg:squarederror,0.7366589586479366,gpu_hist,COMPLETE
119,0.08853336721568619,0.003908535589048248,0.9739124232158705,rmse,0.3255115328884354,0.006553350320773058,17,21,reg:squarederror,0.7443865376262329,gpu_hist,COMPLETE
120,0.08851369179944005,0.004096241456741798,0.9697877337719577,rmse,0.329934198030457,0.005387951996571428,17,21,reg:squarederror,0.7446632302430551,gpu_hist,COMPLETE
121,0.0886505196927639,0.003999121299111152,0.9747310621063411,rmse,0.04127595195907508,0.005403634327855031,17,21,reg:squarederror,0.7483866702637567,gpu_hist,COMPLETE
122,0.08926694485051688,0.003762242883013704,0.9751890825429758,rmse,0.04273136794031691,0.005122584590924647,17,28,reg:squarederror,0.7455579908502091,gpu_hist,COMPLETE
123,0.08966738122999693,0.0026808309488594527,0.9719223811242974,rmse,0.02982062279895273,0.004172231640445685,17,20,reg:squarederror,0.7142195113901159,gpu_hist,COMPLETE
124,0.09130247138481486,0.0022596038388800897,0.9259809498255163,rmse,0.3068396705804319,0.005680244520377675,17,38,reg:squarederror,0.6945595371372592,gpu_hist,COMPLETE
125,0.08876865087646177,0.001087633776570649,0.955730719391503,rmse,0.1554642235709502,0.004869115748886916,17,21,reg:squarederror,0.7325070800452937,gpu_hist,COMPLETE
126,0.0945028823552476,0.004295771330366599,0.9459626580007628,rmse,0.25508179756306776,0.0065626662306962485,17,48,reg:squarederror,0.7556576621247376,gpu_hist,COMPLETE
127,0.08978858276150913,0.0073490528382578624,0.9803390870135577,rmse,0.504045275404664,0.004295796772555007,17,29,reg:squarederror,0.7431723270371658,gpu_hist,COMPLETE
128,0.08858657865555496,0.0033854199812445285,0.9127123009942328,rmse,0.08875635685254733,0.005777204547611752,17,17,reg:squarederror,0.7136371707670494,gpu_hist,COMPLETE
129,0.09985407017081065,0.004494887306112596,0.961127589353656,rmse,0.3323924198303984,0.005529297383673167,17,65,reg:squarederror,0.7209237497086108,gpu_hist,COMPLETE
130,0.0983692487957944,0.001936688770564686,0.9385314654988336,rmse,0.19561162462004975,0.006389288167338729,17,58,reg:squarederror,0.7097629658192588,gpu_hist,COMPLETE
131,0.0886989654891736,0.003454016132643505,0.9190762576486343,rmse,0.09781910739741827,0.007071514288237733,17,14,reg:squarederror,0.7562756606843726,gpu_hist,COMPLETE
132,0.089146214424567,0.00713170057299878,0.910521038777732,rmse,0.01956531874984906,0.004509686877313576,17,21,reg:squarederror,0.7299618169689592,gpu_hist,COMPLETE
133,0.0887551562528628,0.002492185042116256,0.9846438440261575,rmse,0.042828945983938715,0.005886979107220103,17,15,reg:squarederror,0.6952543495434746,gpu_hist,COMPLETE
134,0.08953762344981483,0.003290146706927414,0.8876046699174572,rmse,0.08721846734521396,0.005103171784391798,17,34,reg:squarederror,0.7426059009775472,gpu_hist,COMPLETE
135,0.2545211187904452,0.005576807793230408,0.9650827921388871,rmse,0.11980240247589014,0.0038131699446131238,17,291,reg:squarederror,0.7627293632854443,gpu_hist,COMPLETE
136,0.08900135595846777,0.004466704864720942,0.9367928143456442,rmse,0.4590882914926914,0.0073509071601284125,17,26,reg:squarederror,0.7152335186680214,gpu_hist,COMPLETE
137,0.0883293288006394,0.006110294227075486,0.9012994132212335,rmse,1.2707658116954523,0.006649014804869654,17,15,reg:squarederror,0.7933919431114932,gpu_hist,COMPLETE
138,0.12471387908128681,0.006549850363219773,0.9001696068916079,rmse,1.2665798196433324,0.0031498055791841324,17,146,reg:squarederror,0.7931800168252514,gpu_hist,COMPLETE
139,0.09012790253001647,0.003203895754249166,0.9662533339596119,rmse,0.6061858134285668,0.006202231179211761,17,1,reg:squarederror,0.7523935191600977,gpu_hist,COMPLETE
140,0.08867294300636616,0.004023160606887638,0.9207068696998925,rmse,0.008377825888851945,0.006886016722008976,17,18,reg:squarederror,0.7268711859568762,gpu_hist,COMPLETE
141,0.08855630102344875,0.0038847931214812323,0.9115728984878274,rmse,0.010702197007322159,0.006926635372629337,17,18,reg:squarederror,0.7305624815601011,gpu_hist,COMPLETE
142,0.08871223984749599,0.0038364580578993373,0.9231365342218311,rmse,0.009551951127351578,0.00677785068577853,17,18,reg:squarederror,0.7359346032179891,gpu_hist,COMPLETE
143,0.093599254221336,0.004562318820634027,0.9466329916007903,rmse,0.00822215539585849,0.005459772442350797,17,43,reg:squarederror,0.7272996080702748,gpu_hist,COMPLETE
144,0.08963178010093695,0.007595050052341683,0.9083813705729397,rmse,0.006474626161614232,0.004561948329254655,17,29,reg:squarederror,0.7455872443992112,gpu_hist,COMPLETE
145,0.08882417988066109,0.005695836713104877,0.9845194918273079,rmse,0.003908540096181978,0.007498845514705638,17,14,reg:squarederror,0.7608864586959885,gpu_hist,COMPLETE
146,0.08879584069763986,0.002706543550523207,0.9291657271039003,rmse,0.25028553525811326,0.005978036109704775,17,23,reg:squarederror,0.6999764789831645,gpu_hist,COMPLETE
147,0.08850589931677548,0.001707238852569627,0.883027146571813,rmse,0.0036900392748193604,0.006528218297041573,17,17,reg:squarederror,0.7358114330124105,gpu_hist,COMPLETE
148,0.08970168541487197,0.0011178700551877038,0.8974093536075156,rmse,0.013609893668554734,0.005004370677372482,17,35,reg:squarederror,0.7206780072078517,gpu_hist,COMPLETE
149,0.08858225860434561,0.0014905412304949725,0.8841978664222376,rmse,0.004105716521321196,0.006363327191929783,17,17,reg:squarederror,0.7335630738138998,gpu_hist,COMPLETE
150,0.08971584624721081,0.0015215870769911635,0.8816947032775101,rmse,0.0024882513280131313,0.005797133003816483,17,30,reg:squarederror,0.7918356987364714,gpu_hist,COMPLETE
151,0.08878513481506997,0.0017422873628061262,0.9141814274696224,rmse,0.004101293791434524,0.006791723904127921,17,18,reg:squarederror,0.7294395096029294,gpu_hist,COMPLETE
152,0.08914529283245613,0.0013078155062015945,0.8965505881121217,rmse,0.0025276013699489655,0.006675016649046513,17,23,reg:squarederror,0.748234633399816,gpu_hist,COMPLETE
153,0.08885722000078493,0.003970616562897829,0.8767158079001621,rmse,0.003324106194114621,0.007547016312563692,17,16,reg:squarederror,0.7070618478034852,gpu_hist,COMPLETE
154,0.08918723413701635,0.0023815171942838274,0.9500067412151205,rmse,0.005674847582614675,0.005490258966478611,17,24,reg:squarederror,0.7357542601034385,gpu_hist,COMPLETE
155,0.08866703400426783,0.0030142365278652177,0.9999384580238933,rmse,0.009927371398881276,0.0064439352013782834,17,14,reg:squarederror,0.7606972216017419,gpu_hist,COMPLETE
156,0.09925804617626918,0.0029596611612985302,0.9993378053787992,rmse,0.0013197153760598629,0.00621622566701681,3,1,reg:squarederror,0.7642035438657112,gpu_hist,COMPLETE
157,0.08899087979373443,0.0013139509581727388,0.9878364846679619,rmse,0.015961291551374455,0.008344031952065813,15,14,reg:squarederror,0.7862485552292844,gpu_hist,COMPLETE
158,0.08941123883451146,0.0019946213879700786,0.9611193574746548,rmse,0.001984565168464263,0.005015611467720149,13,32,reg:squarederror,0.7516408657582812,gpu_hist,COMPLETE
159,0.08900304676248758,0.0033224607123380277,0.9743452783281723,rmse,0.01133981147178088,0.007680825482505269,17,12,reg:squarederror,0.7617286876933114,gpu_hist,COMPLETE
